Gene,T1,T2,T3,T4,T5
HACD3,0.120365236,1.047334571,-0.172352451,-0.090216832,-0.149114154
HACD4,0.112790285,0.15636126,-0.20962979,-0.075275259,-0.170971431
HACE1,-0.004815942,-0.042749647,-0.042749647,-0.020872711,-0.042749647
HACL1,0.112365677,0.078429164,0.132869301,0.178139822,-0.016737665
HADH,0.23506659,0.516869514,-0.342581909,-0.322310008,-0.381014515
HADHA,-0.311232734,-0.043880149,-0.949406117,-0.742290334,-1.218820826
HADHB,-0.252903315,-0.728371305,-0.701917612,-0.698744864,-0.865540972
HAGH,-0.044621862,-0.087926663,0.112759726,-0.067222442,0.122568025
HAGHL,-0.042880884,-0.064902991,-0.078933253,0.062659579,-0.105110012
HAL,0,0,0,0,0
HAMP,0.026891746,0,0,0,0
HAP1,0,0,0,0,0
HAPLN3,0,0,0,0.041612203,0.083058716
HAR1A,0,0,0,0,0
HAR1B,0,0,0,0,0.006134397
HARBI1,-0.039066466,-0.039066466,-0.001552293,-0.039066466,-0.000531642
HARS,-0.065453914,-0.151695625,-0.161876791,-0.066450513,-0.165348362
HARS2,0,0,0,0.018688215,0.062724544
HAS3,0,0,0,0,0
HAT1,0.328010761,0.468319771,0.246834519,0.150292077,-0.134988402
HAUS1,0.367376468,0.253545664,-0.131410914,-0.142005219,-0.213746051
HAUS2,0.142613498,1.044538098,0.038961318,-0.076669907,-0.179855029
HAUS3,-0.13828827,0.282657362,0.248677902,0.07238259,-0.051681765
HAUS4,0.156563546,0.059147358,-0.129337774,-0.117888844,-0.116536106
HAUS5,0.07032166,0.088270105,-0.002282155,0.048480203,-0.033462281
HAUS6,-0.039042657,0.160368968,-0.164950528,-0.152949798,-0.229787407
HAUS7,0.111999202,0.162540462,0,0.062708905,0.006124303
HAUS8,0.081857617,0.057435597,0.038926265,0.148443564,0
HAVCR2,0.037933706,0,0,0,0
HAX1,0.052766554,0.377209983,0.329443235,0.357188941,0.448685506
HBA1,-0.020671667,-0.15158538,0.202720287,0.000461379,0.136166195
HBA2,-0.112263212,0.096714066,0.271589294,-0.001157867,-0.008405687
HBB,-0.32875363,-0.4837421,0.12105498,-0.164656286,-0.187573158
HBD,-0.095399077,-0.095399077,-0.006608395,-0.081572531,-0.095399077
HBE1,0,0,0,0,0
HBEGF,-0.01552304,0.613929625,-0.039066466,-0.018600738,-0.039066466
HBG1,0,0,0,0,0
HBG2,0,0,0,0,0
HBM,-0.047691223,-0.047691223,-0.047691223,-0.047691223,-0.035429298
HBP1,-0.038072334,-0.210346831,0.173539418,-0.092097498,-0.290040333
HBQ1,0,0,0,0.027090201,0
HBS1L,0.149027927,0.332027364,0.072262336,0.038308566,-0.140286857
HBZ,0,0,0,0.017261618,0.012259091
HCAR2,0,0,0,0,0
HCAR3,0,0,0,0,0
HCCS,-0.220286627,-0.058407624,-0.326488723,-0.220609686,-0.275054358
HCFC1,-0.044607942,0.423436168,-0.161556737,-0.231012358,-0.192470441
HCFC1-AS1,0,0,0,0,0
HCFC1R1,0.124071815,0.609031394,-0.178991956,-0.046389962,-0.17156475
HCFC2,0.074725793,0.057435597,0.058774434,0.193554362,0.082762398
HCG11,0,0,0.104353913,0.036254304,0
HCG14,0,0,0,0.017484883,0
HCG15,0,0,0,0,0
HCG17,0,0,0,0,0
HCG18,0.051762171,0,0.108062008,0.059201016,0.136342268
HCG23,0,0,0,0.020843015,0.010359708
HCG25,0,0,0,0,0.012259091
HCG27,0,0,0,0,0
HCK,0,0,0.222363033,0.246688073,0
HCLS1,-0.05995555,-0.244964142,-0.07012137,0.00133121,-0.35354309
HCN3,0,0,0,0,0.009143512
HCRT,-0.039066466,-0.039066466,-0.039066466,-0.019252834,-0.039066466
HCST,0.451381958,-0.183487601,-0.419285002,-0.347042545,-0.137118734
HDAC1,0.340454277,0.675031745,-0.004042348,-0.01961244,-0.169491002
HDAC10,0.201106434,0.093329566,0.105339611,0.217670652,0.02838876
HDAC11,0,0,0,0,0.031969981
HDAC2,0.418354882,0.63872041,-0.253589627,-0.316718255,-0.433620599
HDAC3,0.106880279,0.310019019,0.106307559,0.141487779,-0.162254727
HDAC4,0.04478971,0,0.049665675,0.101902558,0.014702362
HDAC5,-0.325852456,-0.452119974,-0.335067775,-0.234904982,-0.464212661
HDAC6,0.111286103,0.057435597,0.087281262,0.086056908,0.006124303
HDAC7,0.131279037,-0.271411053,0.029253066,-0.04192178,-0.044589659
HDAC8,-0.253654213,0.031997793,-0.210311487,-0.222180881,-0.260987791
HDAC9,-0.02701262,-0.155824903,0.149535325,0.026143332,0.051954857
HDC,0,0,0,0,0
HDDC2,0.580436077,0.164665402,-0.189552859,-0.181987629,-0.227303393
HDDC3,0.154768443,0.190032923,-0.023426337,-0.005047632,0.0724935
HDGF,-0.078085556,0.026155544,-0.467160062,-0.552243381,-0.524054446
HDHD2,0.048779575,-0.079098312,-0.200830698,-0.200830698,-0.181642725
HDHD3,-0.08029983,0.032372056,-0.06473822,0.119133982,-0.057167887
HDLBP,-0.206155884,-0.346542834,-0.618354038,-0.582809245,0.225811639
HDX,0,0,0,0.039032574,0
HEATR1,-0.073427995,0.285345375,0.006841928,0.094015466,-0.201876096
HEATR3,0.05564067,0,0,0.042858463,0
HEATR4,0,0,0,0.020731832,0
HEATR5A,0,0.162540462,0,0,0
HEATR5B,-0.095765528,-0.095765528,0.050009374,-0.052158928,-0.085489118
HEATR6,0.011327428,-0.033462281,0.038336321,0.041300742,-0.017487976
HEATR9,0,0,0,0,0
HEBP1,-0.025580884,-0.514333448,-0.485266382,-0.514333448,-0.465082158
HEBP2,0.019884499,-0.437359729,-0.106245305,-0.138575183,-0.27935298
HECA,-0.069719297,0.596687252,0.247781377,0.112206694,0.102661419
HECTD1,-0.355724747,-0.441458544,-0.058058528,0.177789766,-0.411809782
HECTD2,0,0.162540462,0,0.066256972,0
HECTD3,-0.087573576,-0.087573576,-0.063386197,-0.087573576,-0.070694249
HECTD4,0.040483371,0.081664422,0.044334635,-0.001346174,-0.049449099
HECW2,0,0,0,0,0
HEG1,0.044416536,0,0.052882883,0.021876936,0
HELB,-0.144685209,-0.189474918,-0.165287539,-0.189474918,-0.157421179
HELLS,0.848307588,2.262299629,0.013412321,0.039758653,-0.147510165
HELQ,-0.08096838,-0.08096838,0.021001423,0.053694742,-0.08096838
HELZ,-0.340319911,-0.080110393,-0.039267479,-0.078922644,-0.226484636
HELZ2,-0.062005356,0.154077957,0.023481121,0.018015182,-0.03647993
HEMGN,-0.116383449,-0.116383449,-0.116383449,-0.116383449,-0.116383449
HEMK1,0.079103305,0.05874428,-0.031974218,0.031814098,0.021946358
HENMT1,0.033952628,-0.266451912,-0.233071934,-0.283622831,-0.311734456
HEPACAM2,0,0,0,0,0
HERC1,0.084137617,0.678640583,0.11667633,-0.061149853,-0.054840168
HERC2,0.017059813,-0.057509371,-0.024615594,-0.097108503,-0.001853486
HERC3,-0.079889451,-0.079889451,-0.027036601,0.008917438,-0.009333741
HERC4,0.242532641,0.066848572,0.299157161,0.270742631,0.021505488
HERC5,0.286956543,0.415669646,0.062592835,0.089631147,0.006415034
HERC6,0,0,0,0,0.031969981
HERPUD1,0.335956002,0.799440983,1.812162258,2.120090833,2.832158677
HERPUD2,-0.132390209,-0.24387327,0.217602258,0.049589551,0.018846912
HES1,0,0.362822002,0.517568859,0.760944502,0.011672316
HES2,0,0,0.030993234,0,0
HES4,0.064470856,0,0.040821392,0.029506891,0.013729962
HES5,-0.057626729,-0.057626729,-0.057626729,-0.057626729,-0.046685764
HES6,0.052082869,0,0,0.087131458,0.014455639
HESX1,-0.071976363,0.155480016,-0.10088975,-0.10088975,-0.084469113
HEXA,-0.012856797,-0.342237365,0.147512941,-0.072765784,-0.135252035
HEXA-AS1,0,0,0,0,0
HEXB,0.202814618,0.201897282,-0.210651891,-0.262440752,-0.021288826
HEXDC,0.006985784,-0.000142828,0.036153097,0.018028851,-0.057578425
HEXIM1,-0.201000241,0.319440237,-0.063487466,-0.039807799,-0.099890626
HEXIM2,-0.008635531,-0.039493195,-0.039493195,-0.029624931,-0.026149243
HEY2,0,0,0,0,0.05129365
HFE,0,0.136128501,0,0,0
HFM1,0,0,0,0,0
HGD,0,0,0,0,0
HGF,0.207624948,0,0,0,0
HGH1,0.097078165,0.174604574,0,0,0.014276932
HGS,-0.056926,-0.070861867,0.107981495,-0.024042423,0.219530652
HGSNAT,-0.226598934,-0.385579111,-0.145325006,-0.162747629,-0.369158474
HHAT,0.054009086,0,0,0.065009451,0.006124303
HHEX,-0.585779431,-1.20058041,-0.666450403,-1.071009382,-1.76118556
HHIP,0.052082869,0.438964984,0,0,0
HHIP-AS1,0.04101848,0.280554169,0,0,0
HHLA3,-0.091580142,-0.078740656,-0.113272335,-0.109206186,-0.119894107
HIBADH,-0.103585097,-0.188335643,-0.224170326,-0.220054222,-0.205191859
HIBCH,0.234048892,0.057435597,0,0.010691114,0.047669074
HIC1,0,0,0,0,0
HIC2,0.058609891,0,0.027040339,0.031542469,0.025178606
HID1,0,0,0,0,0.315961915
HIF1A,-0.438431374,-0.118304684,0.279193776,0.254576934,-1.095299328
HIF1A-AS2,0,0,0,0,0
HIF1AN,-0.029811683,-0.114873721,-0.069758335,-0.015655171,-0.077013368
HIGD1A,-0.111285527,0.028258706,-0.035674541,-0.065439877,-0.193337624
HIGD1B,-0.019580399,-0.000263741,-0.017162421,-0.057699338,-0.057699338
HIGD2A,0.291813241,0.483145199,0.267555053,0.379428889,-0.323896816
HILPDA,0.014321644,-0.046549344,0.104543772,-0.012169968,-0.046549344
HINFP,0.112075976,0,0.046700038,0.128061194,0.013343951
HINT1,0.047511814,-0.802207133,-0.985661078,-1.050260647,-2.271946237
HINT2,0.090323339,0.449801388,-0.228276031,0.029069227,0.26479106
HINT3,0.036992914,-0.019768449,0.268117599,0.076325594,-0.072450496
HIP1,-0.237954875,-0.13645794,-0.221258943,-0.289043249,-0.266389609
HIP1R,-0.21145076,-0.18292855,0.250278321,0.051031692,-0.159819445
HIPK1,0.100688177,0.44822704,-0.070009553,-0.24629291,-0.261692748
HIPK1-AS1,0,0,0.055934089,0.035013214,0.021799582
HIPK2,-0.044458537,-0.085477018,-0.038917156,0.125113676,0.263150078
HIPK3,0.068626936,0.033423487,0.069218783,-0.027313279,0.006860513
HIRA,0.043304801,0,0.104166457,0.025148214,0.006415034
HIRIP3,0.14582832,0.271780525,0,0.015845314,0.035908138
HIST1H1A,0,0,0.041774157,0.024144956,0
HIST1H1B,0.139540486,0.51556411,0.015561609,0,0.055408143
HIST1H1C,-1.131308813,-0.544364298,-0.74956057,-1.206113608,-0.488974713
HIST1H1D,0.275435587,0.592851854,-0.266885266,-0.302017312,-0.474407106
HIST1H1E,0.415461428,0.195780135,-0.029144019,-0.232092906,-0.41205013
HIST1H2AB,0,0,0,0,0
HIST1H2AC,-0.593216052,-0.661396334,-0.593227306,-0.625077984,-0.595210818
HIST1H2AD,0,0,0,0,0
HIST1H2AE,-0.397194744,-0.470770663,-0.378599796,-0.421202781,0.018021931
HIST1H2AG,-0.056634542,-0.039789824,-0.019898727,-0.075111919,-0.078398787
HIST1H2AH,0.038118939,0.312543753,0.023658637,0,0.023280779
HIST1H2AI,-0.055269727,-0.055269727,-0.055269727,-0.055269727,-0.055269727
HIST1H2AJ,0.160509123,0.438964984,0,0,0
HIST1H2AK,-0.05541091,-0.05541091,-0.05541091,-0.036569813,-0.05541091
HIST1H2AL,0,0.066848572,0,0.010260682,0.018610011
HIST1H2AM,0.092912874,0.205433107,-0.107110646,-0.107110646,-0.107110646
HIST1H2BB,0,0,0,0,0
HIST1H2BC,-0.155191206,-0.019062704,-0.119476456,-0.136888036,0.189723874
HIST1H2BD,-0.223740756,-0.277647583,-0.179183694,-0.229396842,0.010466359
HIST1H2BE,0.051762171,0,0.139359648,0.04199769,0.010940965
HIST1H2BF,-0.186016987,-0.21687465,-0.184021616,-0.21687465,-0.202043818
HIST1H2BG,-0.640329989,-0.804433894,-0.682603442,-0.711982298,0.188060647
HIST1H2BH,0.046708808,0.066848572,0.037650755,0,0.0762653
HIST1H2BI,0,0,0.054988752,0.023694153,0.047998913
HIST1H2BJ,-0.057699338,-0.057699338,-0.057699338,-0.057699338,0.119654453
HIST1H2BK,0.04478971,0,0,0.026902679,0
HIST1H2BL,0.04478971,0,0,0,0.018610011
HIST1H2BM,0,0,0,0,0
HIST1H2BN,-0.36261762,-0.180894859,-0.359484142,-0.416343903,-0.318167971
HIST1H2BO,-0.05541091,0.011437662,-0.05541091,-0.05541091,-0.05541091
HIST1H3A,0,0,0.047293308,0,0
HIST1H3B,0.030857663,0.536534169,0,0,0
HIST1H3C,0,0,0,0,0
HIST1H3E,0,0,0,0,0
HIST1H3F,0.023543427,0.415669646,0,0,0
HIST1H3G,0,0.066848572,0,0,0
HIST1H3H,0,0,0.021347085,0,0.010940965
HIST1H3I,0,0,0,0,0
HIST1H3J,0,0,0,0,0
HIST1H4A,-0.04938851,-0.04938851,-0.04938851,-0.030745119,-0.04938851
HIST1H4B,0,0,0,0,0
HIST1H4C,1.260053681,3.355963915,-0.415962437,-0.385157766,-0.667350175
HIST1H4D,0,0,0,0,0
HIST1H4E,-0.230528803,-0.327247079,-0.295930567,-0.309985461,-0.099177246
HIST1H4F,-0.048602277,-0.048602277,-0.048602277,-0.048602277,-0.048602277
HIST1H4H,-0.016930697,-0.069013566,-0.027032135,-0.054355957,-0.007205673
HIST1H4I,0,0,0,0.015967374,0
HIST1H4J,0.037256946,0,0.065507158,0.035979191,0.017329028
HIST1H4L,0,0,0,0,0
HIST2H2AA3,0,0,0,0,0
HIST2H2AA4,0,0,0,0,0
HIST2H2AB,-0.072911258,-0.103768921,-0.103768921,-0.088622187,-0.103768921
HIST2H2AC,-0.061894327,0.825792823,-0.31465023,-0.34064095,-0.342216678
HIST2H2BE,-0.576311238,-0.680519086,-0.605041278,-0.612200847,0.324591207
HIST2H2BF,0,0,0,0,0.266817916
HIST2H3D,0,0,0,0,0
HIST2H4B,-0.033462281,0.405502703,-0.033462281,-0.033462281,-0.033462281
HIST3H2A,-0.120199067,-0.487532079,-0.393673112,-0.315599936,-0.438793534
HIST3H2BB,0,0,0,0,0
HIST4H4,-0.039987456,-0.039987456,0.054773512,0.043797473,-0.039987456
HIVEP1,-0.093575656,-0.092559251,0.180047905,0.161530735,-0.0149869
HIVEP2,0.037933706,0,0.021347085,0.0175095,0.034153765
HIVEP3,-0.088094958,0.196666017,-0.000891884,-0.005029449,-0.088094958
HJURP,0.057258681,0.488574242,0,0,0
HK1,0.067263527,-0.044487462,-0.046936302,0.04226797,-0.071021967
HK2,0.019451414,-0.041601886,-0.00507416,-0.023298717,-0.035186853
HK3,0,0,0,0,0
HKDC1,0,0,0,0,0
HKR1,0.005985969,-0.104723224,-0.064008976,0.004479497,-0.061378055
HLA-A,0.211833776,-0.850947764,0.534313483,0.756466818,-0.80589321
HLA-B,0.21487571,0.066497422,1.091591287,1.285924925,0.455682811
HLA-C,0.157352872,-0.448278189,1.158841772,1.380000309,0.997075665
HLA-DMA,0.075915193,0.342286016,1.296762109,0.954876886,-0.993327043
HLA-DMB,0.285407722,0.222060426,1.868207516,1.429540327,-0.231652684
HLA-DOA,-0.049130429,-0.027083808,0.165733092,0.025464318,-0.09393238
HLA-DOB,0,0,0.513244149,0.216605513,0.382551711
HLA-DPA1,-0.287153476,0.026462399,1.113010568,1.042413852,-1.88144311
HLA-DPB1,-0.295458766,-0.780104091,0.861446276,0.931244009,-2.652447902
HLA-DQA1,0.097828281,0.010459222,1.233531437,1.1098997,-0.692762219
HLA-DQA2,-0.111608252,0.332638158,0.721284817,0.535608143,-0.292412302
HLA-DQB1,-0.992567411,-0.025097218,3.007507319,2.668003714,-1.530201228
HLA-DQB2,-0.123382416,-0.065946818,0.057372248,-0.104139012,-0.123382416
HLA-DRA,-0.008414127,0.657447449,1.701153132,1.570801083,-3.422596479
HLA-DRB1,-0.258946251,-0.029434885,2.236661193,1.948258015,-1.810758542
HLA-DRB5,-0.344162703,-0.359608796,1.417188501,1.180055829,-1.32370595
HLA-E,-0.749630548,-0.830062711,0.095952229,0.201217954,-0.561713474
HLA-F,0.22361504,-0.15536043,0.412498633,0.561237993,0.219957019
HLA-G,-0.04938851,-0.04938851,-0.04938851,0.007466296,-0.032659567
HLCS,0.063469305,0.136128501,0,0,0.020551559
HLF,-0.396085534,-0.396085534,-0.396085534,-0.396085534,-0.396085534
HLTF,0.027492771,0.252502855,-0.079572394,-0.065680985,-0.079572394
HLX,-0.007026252,-0.209467285,-0.298882778,-0.259678402,-0.316497309
HLX-AS1,-0.047691223,-0.047691223,-0.047691223,0.017966866,-0.037414813
HM13,-0.010302893,0.277124056,-0.352143469,-0.353841856,0.393170126
HM13-AS1,0,0,0,0,0
HMBOX1,-0.024862355,-0.259912912,-0.282671672,-0.186432091,-0.279302803
HMBS,0.051369419,0.275801855,-0.019456681,-0.020233695,0.045240053
HMCES,0.096209567,0.251107795,-0.053174752,-0.084190149,0.221637293
HMCN2,0,0,0,0,0
HMG20A,0.030001724,-0.050901175,0.094331741,0.024837894,0.036944415
HMG20B,-0.170158378,-0.38754699,-0.364698264,-0.449463929,-0.419529104
HMGA1,0.625877787,1.099866467,-1.446345183,-1.015242498,-1.670038487
HMGA1P4,0.017636799,-0.099635138,0.034582551,-0.033600582,-0.045168898
HMGA2,-0.648586095,-0.799564228,-0.799564228,-0.799564228,-0.799564228
HMGB1,0.872914309,2.530991062,-0.493584017,-0.24897432,-1.813086281
HMGB2,1.108526686,3.342619576,0.354319339,0.326742623,-1.224052511
HMGB3,0.017614799,0.972771404,-0.649470075,-0.638072073,-0.744924797
HMGCL,0.124257686,0,0.130539717,0.019243403,0.025751428
HMGCR,0,0.066848572,0.04302954,0.07471746,0.010940965
HMGCS1,0.006726975,-0.017779152,0.175262732,0.208676028,0.126174727
HMGN1,0.841780803,1.254556813,-0.517897637,-0.297241945,-1.397065497
HMGN2,1.413918989,2.816277326,0.202190642,-0.135429715,-1.430735728
HMGN3,0.580200646,0.765018896,-0.491517065,-0.528114102,-0.475499647
HMGN3-AS1,0.04478971,0,0,0,0
HMGN4,0.04478971,0.057435597,0.068742222,0.121122103,0.023755474
HMGN5,0.169562412,-0.173770449,-0.266143997,-0.318868132,-0.327115015
HMGXB3,0.05591673,-0.01273818,-0.067380588,0.045969658,-0.059560806
HMGXB4,0.190787924,0.997090559,-0.214072439,-0.053669609,-0.519285673
HMHA1,0.106477434,0.329302179,0.346501368,0.254898476,-0.176093659
HMHB1,0,0,0,0,0
HMMR,0.105871749,0.066848572,0,0.014807694,0.012440235
HMOX1,-0.009572284,0.019157348,-0.047691223,0.034161253,-0.040885185
HMOX2,0.044642359,0.252185797,-0.027625285,0.060135977,0.011828757
HMSD,0,0,0,0,0
HN1,0.23966513,-0.196565075,-0.461400091,-0.10038077,-0.228067122
HN1L,-0.039726439,-0.076983384,-0.076983384,-0.059126959,-0.076983384
HNF1A,0,0,0,0.015987901,0
HNMT,0.051762171,0,0,0,0.018133263
HNRNPA0,0.0818818,1.321884536,0.203522865,0.269718423,-1.219541397
HNRNPA1,0.445309854,0.608346502,-1.001707792,-1.198118216,-2.83247583
HNRNPA1L2,0.264146341,0.312256205,-0.328663685,-0.424672568,-0.609717656
HNRNPA2B1,0.938258673,1.776100534,-0.002222482,-0.056722572,-0.501481504
HNRNPA3,0.568197948,1.11169108,-0.308374076,-0.161509834,-0.972327836
HNRNPAB,0.21435937,0.61578212,-0.527633381,-0.387493917,-0.635655387
HNRNPC,0.291868274,0.493423823,-0.42662439,-0.256938734,-1.7055143
HNRNPD,0.162575982,0.885249635,-0.057094388,-0.13612622,-0.700413886
HNRNPDL,0.296218305,0.845380171,-0.337817978,-0.316770622,-1.351329133
HNRNPF,0.34386304,1.004169314,-0.042711128,0.235077992,-0.410018038
HNRNPH1,0.141953479,0.456041996,0.424086166,0.192272662,-0.246651285
HNRNPH2,-0.418471712,-0.471301544,-0.443603734,-0.464010004,-0.608412148
HNRNPH3,0.254637922,1.389824286,0.460608087,0.409964928,-0.675680723
HNRNPK,0.422099098,0.626914936,0.091825163,-0.043831794,-1.425701702
HNRNPL,0.020429278,-0.114580068,-0.042689934,-0.133358399,-0.437127358
HNRNPLL,-0.359111975,-0.403528512,-0.360518856,-0.366334907,-0.373678305
HNRNPM,0.337725226,1.135902405,-0.123509926,-0.185831603,-1.049144753
HNRNPR,0.097333208,0.392213225,-0.254145666,-0.187508356,-0.758650475
HNRNPU,0.422912261,0.842622025,-0.043107761,0.089061199,-0.614174694
HNRNPU-AS1,0.014309627,0.30515453,0.041731583,0.019926928,-0.1408669
HNRNPUL1,-0.06950192,0.509014665,-0.260661794,-0.080399602,-0.702194194
HNRNPUL2,0.296227223,0.411356898,0.108373795,0.088200149,0.028835245
HOMER1,-0.068277788,-0.126887679,-0.126887679,-0.004093029,-0.126887679
HOMER2,0,0,0.05383112,0.015080615,0.084263994
HOMER3,0,0,0,0.030859605,0.028303492
HOMEZ,-0.03003627,-0.03003627,-0.03003627,-0.018908979,-0.03003627
HOOK1,0,0,0.037184441,0.103257959,0.063035095
HOOK2,-0.000609844,0.143509995,-0.055428613,-0.085939549,-0.12264097
HOOK3,-0.382685971,-0.061124523,-0.247036015,-0.202477905,-0.460594793
HOPX,-1.16070031,-1.85700114,-1.660499469,-1.58260678,-1.964277887
HORMAD1,0,0,0,0,0
HOTAIRM1,0.098878464,-0.044113232,0.087996161,0.152987862,0.304117546
HOXA-AS2,0,0,0,0.014654155,0
HOXA-AS3,0,0,0,0,0
HOXA1,0,0,0,0,0
HOXA10,0.113293538,-0.48353293,-0.48353293,-0.468386195,-0.471092695
HOXA10-AS,-0.207804513,-0.327277748,-0.327277748,-0.327277748,-0.327277748
HOXA3,-0.019165961,-0.112300143,-0.112300143,-0.112300143,-0.112300143
HOXA4,0,0,0,0,0
HOXA5,0.009653796,-0.1563233,-0.1563233,-0.1563233,-0.1563233
HOXA6,-0.012788715,-0.057578425,-0.057578425,-0.057578425,-0.057578425
HOXA7,-0.052789349,-0.18307549,-0.18307549,-0.18307549,-0.139998538
HOXA9,-0.178480752,-0.742335056,-0.742335056,-0.742335056,-0.73066274
HOXB-AS1,0.176607408,0,0.04153182,0,0
HOXB-AS3,-0.135194203,-0.221577413,-0.221577413,-0.20409253,-0.213851922
HOXB2,-0.255844474,-0.302425599,-0.320255781,-0.32243441,-0.359861196
HOXB3,-0.283962826,-0.283962826,-0.283962826,-0.283962826,-0.283962826
HOXB4,-0.121266747,-0.229045196,-0.229045196,-0.202521199,-0.229045196
HOXB5,-0.30925938,-0.30925938,-0.30925938,-0.30925938,-0.30925938
HOXB6,-0.063438882,-0.094296545,-0.094296545,-0.094296545,-0.094296545
HOXB7,0,0,0,0.009910728,0.072923385
HOXC4,0,0,0,0.016396823,0
HP,0,0,0,0,0
HP1BP3,-0.221410566,0.636414798,-0.238338342,-0.339599899,-0.51752417
HPCAL1,0.112136158,-0.122093679,-0.054149655,0.020412929,-0.089023962
HPCAL4,0,0,0,0.01144261,0
HPD,0,0,0,0,0
HPDL,0,0,0,0,0
HPGD,0.04101848,0.136128501,0,0,0
HPGDS,0.110492897,-0.13487593,-0.13487593,-0.13487593,-0.13487593
HPRT1,0.529788735,0.628984456,-0.378762757,-0.329680063,-0.692179533
HPS1,0.280002985,-0.218996055,0.159067821,0.200523059,-0.128209518
HPS3,0.125886668,0.018246295,0.072689506,0.071475846,-0.021243311
HPS4,-0.496253991,-0.729680901,-0.242451285,-0.35894625,-0.645670564
HPS5,-0.17645004,-0.109601469,-0.131832109,-0.091455996,-0.167433978
HPS6,0.030857663,0.438964984,0.067163579,0.106014536,0.086471735
HPSE,0.054009086,0,0,0,0
HRAS,0.075094467,0.29421011,-0.003173857,0.155200292,-0.029448832
HRASLS,0.023543427,0,0,0,0
HRASLS2,0,0,0,0,0.052391548
HRASLS5,0,0,0,0,0
HRAT92,0,0.256369766,0,0.025723039,0
HRH2,0.085342832,0,0,0,0.014702362
HRK,0,0.316528528,0.098431787,0,0.171045439
HRSP12,0.075343838,0.158277442,-0.033637051,-0.018843448,-0.024493539
HS1BP3,-0.006480379,-0.04749886,0.022752236,0.071084879,-0.018224288
HS2ST1,0.055422852,-0.084188306,-0.084188306,-0.084188306,-0.041374939
HS3ST1,0,0,0.048374915,0.028783015,0.016177726
HS3ST3B1,0,0,0,0,0.012440235
HS6ST1,0.072751533,0.328004362,0,0,0.052476578
HSBP1,0.596783465,0.216506966,-0.337710343,-0.424120027,-0.131599408
HSBP1L1,-0.108927834,-0.14686154,-0.14686154,-0.14686154,-0.100781453
HSCB,0.004043643,-0.02972395,-0.06359143,-0.042273945,-0.01563728
HSD11B1L,0.025278863,-0.056273394,0.030354508,-0.006080052,-0.035013386
HSD17B1,0,0,0.044617931,0.013383167,0
HSD17B10,0.431174322,0.937565773,-0.045402541,-0.015955304,0.035470724
HSD17B11,-0.44866671,-1.549777193,-1.158982307,-1.271829272,-1.672048661
HSD17B12,0.113097815,0.115963896,-0.056272373,-0.112864464,-0.028050245
HSD17B13,-0.033637051,-0.033637051,-0.033637051,-0.01587752,-0.033637051
HSD17B14,-0.199730153,-0.199730153,-0.167613985,-0.131539526,-0.199730153
